Model,Task,Instruction,Item,Condition,Prompt,Response,Short_Model,Parsed_Ideas,Originality_Score,Rarity_Score,Parsed_Words
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Drying shoes,0.9657324552536011,0.9835164835164835,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Lining a trash bin,0.8529400825500488,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Packing fragile items,0.9437929391860962,0.9725274725274725,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Weed suppression,0.85662442445755,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Oil absorption,1.0246464014053345,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Floor protection,0.9120110273361206,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Fire starting,0.9106979966163635,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Boring,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be boring.","1. Window cleaning
2. Ripening fruit
3. Drying shoes
4. Lining a trash bin
5. Packing fragile items
6. Weed suppression
7. Oil absorption
8. Floor protection
9. Fire starting
10. Pet cage lining",gemma-4-31b-it,Pet cage lining,0.931994616985321,0.978021978021978,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Window cleaning,0.8507809042930603,0.989010989010989,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Ripening fruit,0.9215303063392639,0.989010989010989,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Packing fragile items,0.9437929391860962,0.9725274725274725,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Lining bird cages,0.921422004699707,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Drying wet shoes,0.9752222299575806,0.9835164835164835,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Weed barrier,0.8533555269241333,0.978021978021978,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Fire starter,0.8345576524734497,0.9615384615384616,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Gift wrapping,0.7734342813491821,0.9725274725274725,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Oil spill absorption,0.9720455408096313,0.9945054945054945,
google/gemma-4-31b-it,Alternative Uses Task,"List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.",Newspaper,Conventional,"Task: List exactly 10 alternative, uncommon uses for the following object. Provide only a numbered list (1-10), with one use per line and no explanations.
Target: Newspaper
Condition: Be conventional.","1. Window cleaning
2. Ripening fruit
3. Packing fragile items
4. Lining bird cages
5. Drying wet shoes
6. Weed barrier
7. Fire starter
8. Gift wrapping
9. Oil spill absorption
10. Drawer liners",gemma-4-31b-it,Drawer liners,0.8626482486724854,0.9945054945054945,
